module,type,name,res_id,src,value,comments
stock,model_terms,"ir.ui.view,arch_db",stock.exception_on_picking,Next transfer(s) impacted:,Siguiente transferencia(s) impactada:,
stock,model_terms,"ir.ui.view,arch_db",stock.view_backorder_confirmation,No Backorder,No hay pedido pendiente,
stock,selection,"res.partner,picking_warn",0,No Message,Sin mensaje,
stock,model,"ir.model.fields,field_description",stock.field_res_config_settings__use_propagation_minimum_delta,No Rescheduling Propagation,Sin propagación de reprogramación,
stock,selection,"product.template,tracking",0,No Tracking,Sin seguimiento,
stock,model_terms,"ir.actions.act_window,help",stock.quantsact,No inventory found,No se ha encontrado Inventario,
stock,code,addons/stock/models/stock_move_line.py,410,No negative quantities allowed,Sin cantidades negativas permitidas,
stock,model_terms,"ir.ui.view,arch_db",stock.report_stock_inventory,No operation made on this lot.,Ninguna operación realizada en este lote.,
stock,code,addons/stock/models/stock_rule.py,306,"No procurement rule found in location ""%s"" for product ""%s"".
 Check routes configuration.","No se ha encontrado regla de abastecimiento en la ubicación ""%s"" para el producto ""%s"".
 Compruebe la configuración de sus rutas.",
stock,code,addons/stock/wizard/stock_picking_return.py,59,No products to return (only lines in Done state and not fully returned yet can be returned).,No hay productos a devolver (sólo las líneas en estado realizado y no totalmente devueltas puede sen devueltas),
stock,code,addons/stock/models/stock_rule.py,173,No source location defined on stock rule: %s!,¡No se ha definido ninguna ubicación de origen en la regla de abastecimiento: %s!,
stock,selection,"stock.move,priority",0,Normal,Normal,
stock,selection,"stock.picking,priority",0,Normal,Normal,
stock,selection,"stock.move,priority",0,Not urgent,No urgente,
stock,selection,"stock.picking,priority",0,Not urgent,No urgente,
stock,model_terms,"ir.ui.view,arch_db",stock.view_picking_form,Note,Nota,
stock,model,"ir.model.fields,field_description",stock.field_stock_move__note,Notes,Notas,
stock,model,"ir.model.fields,field_description",stock.field_stock_picking__note,Notes,Notas,
stock,model_terms,"ir.ui.view,arch_db",stock.view_inventory_form,Notes,Notas,
stock,code,addons/stock/models/stock_picking.py,567,Nothing to check the availability for.,Nada para lo que comprobar disponibilidad.,
stock,model,"ir.model.fields,field_description",stock.field_stock_picking__message_needaction_counter,Number of Actions,Número de acciones,
stock,model,"ir.model.fields,field_description",stock.field_stock_production_lot__message_needaction_counter,Number of Actions,Número de acciones,
stock,model,"ir.model.fields,help",stock.field_stock_warehouse_orderpoint__lead_days,Number of days after the orderpoint is triggered to receive the products or to order to the vendor,Número de días antes de que el punto de pedido sea generado para recibir los productos o para pedirlos al proveedor,
stock,model,"ir.model.fields,field_description",stock.field_stock_picking__message_has_error_counter,Number of error,Número de error,
stock,model,"ir.model.fields,field_description",stock.field_stock_production_lot__message_has_error_counter,Number of error,Número de error,
stock,model,"ir.model.fields,help",stock.field_stock_picking__message_needaction_counter,Number of messages which requires an action,Número de mensajes que requieren una acción,
stock,model,"ir.model.fields,help",stock.field_stock_production_lot__message_needaction_counter,Number of messages which requires an action,Número de mensajes que requieren una acción,
stock,model,"ir.model.fields,help",stock.field_stock_picking__message_has_error_counter,Number of messages with delivery error,Número de mensajes con error de envío,
stock,model,"ir.model.fields,help",stock.field_stock_production_lot__message_has_error_counter,Number of messages with delivery error,Número de mensajes con error de envío,
stock,model,"ir.model.fields,help",stock.field_stock_picking__message_unread_counter,Number of unread messages,Número de mensajes no leidos,
stock,model,"ir.model.fields,help",stock.field_stock_production_lot__message_unread_counter,Number of unread messages,Número de mensajes no leidos,
stock,code,addons/stock/models/stock_picking.py,74,OK,Aceptar,
stock,model_terms,"ir.ui.view,arch_db",stock.view_stock_quant_tree,On Hand, Disponible,
stock,model_terms,"ir.ui.view,arch_db",stock.product_template_kanban_stock_view,On hand:,A mano:,
stock,model_terms,"ir.actions.act_window,help",stock.action_receipt_picking_move,"Once you receive an order, you can filter based on the name of
                the vendor or the purchase order reference. Then you can confirm
                all products received using the buttons on the right of each line.","Once you receive an order, you can filter based on the name of
                the vendor or the purchase order reference. Then you can confirm
                all products received using the buttons on the right of each line.",
stock,code,addons/stock/models/stock_inventory.py,121,One Lot/Serial Number,Un lote/nº de serie,
stock,code,addons/stock/models/stock_inventory.py,119,One owner only,Sólo un propietario,
stock,code,addons/stock/models/stock_inventory.py,114,One product category,Una categoría de producto,
stock,code,addons/stock/models/stock_inventory.py,119,One product for a specific owner,Un producto para un propietario específico,
stock,code,addons/stock/models/stock_inventory.py,115,One product only,Sólo un producto,
stock,code,addons/stock/models/stock_rule.py,98,Operation Type,Tipo de operación,
stock,model,"ir.model.fields,field_description",stock.field_stock_move__picking_type_id,Operation Type,Tipo de operación,
stock,model,"ir.model.fields,field_description",stock.field_stock_picking__picking_type_id,Operation Type,Tipo de operación,
stock,model,"ir.model.fields,field_description",stock.field_stock_picking_type__name,Operation Type,Tipo de operación,
stock,model,"ir.model.fields,field_description",stock.field_stock_rule__picking_type_id,Operation Type,Tipo de operación,
stock,model_terms,"ir.ui.view,arch_db",stock.view_picking_internal_search,Operation Type,Tipo de operación,
stock,model_terms,"ir.ui.view,arch_db",stock.view_pickingtype_filter,Operation Type,Tipo de operación,
stock,model,"ir.model.fields,field_description",stock.field_stock_picking_type__return_picking_type_id,Operation Type for Returns,Tipo de operación para devoluciones,
stock,model_terms,"ir.ui.view,arch_db",stock.view_picking_type_form,Operation Types,Tipos de operación,
stock,model_terms,"ir.ui.view,arch_db",stock.view_picking_type_list,Operation Types,Tipos de operación,
stock,model_terms,"ir.ui.view,arch_db",stock.view_picking_type_tree,Operation Types,Tipos de operación,
stock,model_terms,"ir.ui.view,arch_db",stock.view_warehouse,Operation Types,Tipos de operación,
stock,model,"ir.actions.report,name",stock.action_report_picking_type_label,Operation type (PDF),Tipo de operación (PDF),
stock,model,"ir.model.fields,field_description",stock.field_stock_picking__move_line_ids,Operations,Conduces,
stock,model,"ir.ui.menu,name",stock.menu_stock_warehouse_mgmt,Operations,Conduces,
stock,model_terms,"ir.ui.view,arch_db",stock.res_config_settings_view_form,Operations,Conduces,
stock,model_terms,"ir.ui.view,arch_db",stock.view_picking_form,Operations,Conduces,
stock,model_terms,"ir.ui.view,arch_db",stock.view_template_property_form,Operations,Conduces,
stock,model,"ir.actions.act_window,name",stock.action_picking_type_list,Operations Types,Tipos de conduce,
stock,model,"ir.ui.menu,name",stock.menu_pickingtype,Operations Types,Tipos de conduce,
stock,model,"ir.model.fields,field_description",stock.field_stock_picking__move_line_ids_without_package,Operations without package,Operaciones sin paquete,
stock,model,"ir.model.fields,help",stock.field_stock_move__partner_id,"Optional address where goods are to be delivered, specifically used for allotment","Dirección opcional cuando las mercancías deben ser entregadas, utilizado específicamente para lotes.",
stock,model,"ir.model.fields,help",stock.field_stock_location__posx,"Optional localization details, for information purpose only","Detalles de ubicación opcionales, sólo para fines de información.",
stock,model,"ir.model.fields,help",stock.field_stock_location__posy,"Optional localization details, for information purpose only","Detalles de ubicación opcionales, sólo para fines de información.",
stock,model,"ir.model.fields,help",stock.field_stock_location__posz,"Optional localization details, for information purpose only","Detalles de ubicación opcionales, sólo para fines de información.",
stock,model,"ir.model.fields,help",stock.field_stock_move__returned_move_ids,Optional: all returned moves created from this move,Opcional: todos los movimientos de devolución creados por este movimiento,
stock,model,"ir.model.fields,help",stock.field_stock_move__move_dest_ids,Optional: next stock move when chaining them,"Opcional: siguiente movimiento de stock, cuando se encadenan.",
stock,model,"ir.model.fields,help",stock.field_stock_move__move_orig_ids,Optional: previous stock move when chaining them,Opcional: movimiento de stock previo cuando se encadenan,
stock,model_terms,"ir.ui.view,arch_db",stock.view_stock_rule_form,Options,Opciones,
stock,model_terms,"ir.ui.view,arch_db",stock.view_picking_internal_search,Order Date,Fecha orden,
stock,model_terms,"ir.ui.view,arch_db",stock.view_move_form,Origin,Origen,
stock,model_terms,"ir.ui.view,arch_db",stock.view_picking_internal_search,Origin,Origen,
stock,model_terms,"ir.ui.view,arch_db",stock.view_move_form,Origin Moves,Movimientos de origen,
stock,model,"ir.model.fields,field_description",stock.field_stock_move__origin_returned_move_id,Origin return move,Origen del movimiento de devolución,
stock,model,"ir.model.fields,field_description",stock.field_stock_return_picking__original_location_id,Original Location,Ubicación original,
stock,model,"ir.model.fields,field_description",stock.field_stock_move__move_orig_ids,Original Move,Movimiento original,
stock,model,"ir.model.fields,field_description",stock.field_stock_warehouse__out_type_id,Out Type,Tipo de salida,
stock,model,"ir.model.fields,field_description",stock.field_product_product__outgoing_qty,Outgoing,Salida,
stock,model,"ir.model.fields,field_description",stock.field_product_template__outgoing_qty,Outgoing,Salida,
stock,model_terms,"ir.ui.view,arch_db",stock.view_move_search,Outgoing,Salida,
stock,model,"ir.model.fields,field_description",stock.field_stock_warehouse__delivery_steps,Outgoing Shipments,Envíos Salientes,
stock,code,addons/stock/models/stock_warehouse.py,446,Output,Salida,
stock,model,"ir.model.fields,field_description",stock.field_stock_warehouse__wh_output_stock_loc_id,Output Location,Ubicación de salida,
stock,selection,"stock.picking,activity_state",0,Overdue,Vencidas,
stock,selection,"stock.production.lot,activity_state",0,Overdue,Vencidas,
